CAS	Name	A	B	C	Tmin	Tmax
1080-16-6	cis-Azobenzene	30.034712720355966	9918.493509571223	0.0	304.0	333.0
1087-49-6	1,6-Diphenylhexane	34.29341292740124	13135.67691442797	38.063	293.0	373.0
1112-03-4	Difluoro(trichloro-methyl)phosphine	24.56374751355118	4420.9633785485685	0.0	264.0	283.0
1114-76-7	Butyric acid, N,N-diethylamide	20.595817752049193	4797.774521261765	4.986	298.0	393.0
1116-01-4	Tricyanophosphine	29.887047938342256	9414.395462917315	0.0	293.0	323.0
1118-12-3	(1,1-Dimethyl-ethyl)urea	33.59034159510644	11285.729393844507	-12.15	322.0	440.0
1120-07-6	Pelargonamide, Nonamide	40.01662633114352	13808.602802685293	0.0	353.0	370.0
1120-16-7	Lauramide	49.02408593057601	18370.77221206172	0.0	349.0	368.0
1120-28-1	Eicosanoic acid methyl ester	65.1585529615455	22956.77337715064	0.0	311.0	318.0
1121-89-7	Glutarimide	34.099903676186024	11258.02929517579	0.0	317.0	340.0
1132-21-4	3,5-Dimethoxy-benzoic acid dimethyl ester	58.83692071798501	32617.147097797228	173.464	355.0	375.0
1187-03-7	Tetraethyl-carbamide	23.033817874362217	4485.359775844333	-71.331	273.0	369.0
1271-19-8	Bis(eta-cyclopentadienyl)-titanium chloride	35.333168251993634	14966.803104461298	0.0	418.0	533.0
1291-32-3	Bis(eta-cyclopentadienyl)-zirconium chloride	30.822404054818296	12067.848472381795	0.0	393.0	457.0
1435-60-5	4-Nitro-4'-hydroxy-azobenzene	39.34864639566595	16838.80478506546	0.0	1.0	487.0
1452-77-3	2-Pyridine-carboxamide	34.70433226309696	11304.638222628175	0.0	323.0	374.0
1453-82-3	4-Pyridine-carboxamide	32.83626800300182	11984.045887922275	0.0	383.0	413.0
1460-02-2	1,3,5-Tri-tert-butylbenzene	31.46137141812415	9594.87208250619	0.0	273.0	346.0
1466-76-8	2,6-Dimethoxy-benzoic acid dimethyl ester	40.36760937686861	16732.853634596428	30.97	355.0	377.0
1484-12-4	9-Methylcarbazole	29.869732498442943	9166.828421473876	-33.614	312.0	333.0
1492-24-6	L-2-Amino butyric acid	49.065785746610125	2089.7226140722114	0.0	449.0	462.0
1495-50-7	Cyanogen fluoride	25.510892865703354	2814.0329912647903	-17.839	147.0	190.0
1498-69-7	9-Butylanthracene	37.57084347121618	13262.758888295404	0.0	293.0	313.0
1499-10-1	9,10-Diphenylanthracene	46.16586402879156	24523.834503549224	81.903	395.0	505.0
1518-16-7	(2,5-Cyclo-hexadiene-1,4-diylidene)-dimalononitrile	28.092919685583155	12602.036701030947	0.0	433.0	499.0
1520-44-1	(+,-)-1,3-Diphenylbutane	28.004983960881713	8838.56958803155	0.0	288.0	303.0
1521-38-6	2,3-Dimethoxy-benzoic acid dimethyl ester	43.287908972760164	16986.85640137479	37.129	336.0	356.0
1528-63-8	Di(3-methylbutyl) isophthalate	22.660062262067424	6485.541763405285	-85.396	353.0	413.0
1528-64-9	Di(2-methylpropyl) isophthalate	17.813696287588208	3190.3582885233654	-172.085	333.0	393.0
1528-74-1	4,4'-Dinitrobiphenyl	29.631737303231077	12567.969954580101	0.0	411.0	429.0
1540-80-3	1,8-Cyclotetradecadiyne	22.891840477528206	2069.7960426774407	-220.016	317.0	333.0
1562-85-2	C.I. Disperse Blue 95	26.136321028662397	11144.214816614187	0.0	433.0	494.0
1563-66-2	2,3-Dihydro-2,2-dimethyl-7-benzofuranole methylcarbamate	20.712673945518638	6501.3029583668285	0.0	288.0	319.0
1568-70-3	4-Methoxy-2-nitrophenol	31.024340767473873	8554.10362047288	0.0	328.0	354.0
1610-17-9	2-Methoxy-4-ethylamino-6-isopropylamino-1,3,5-triazine	30.91911262872405	11358.652263739628	0.0	323.0	403.0
1610-18-0	2-Methoxy-4,6-bis(isopropylamino)-1,3,5-triazine	29.74709681639008	11091.552392952319	0.0	323.0	403.0
1610-24-8	Tricyclohexylmethane	41.78505773426481	14053.494240250675	0.0	301.0	321.0
1630-08-6	2,4,6-Trinitro-1,3-benzenediamine	36.354825257755095	16786.81241366565	0.0	336.0	381.0
1633-22-3	[2.2]-Paracyclophane	29.859923485946787	11165.235115928128	0.0	343.0	383.0
1660-15-7	3N3O2 Phthalimide, 3,6-diamino-	27.385335286506084	11939.903029104487	1.945	461.0	508.0
1679-64-7	1,4-Benzene-dicarboxylic acid monomethyl ester	27.354710904769266	8669.232875122583	-43.0	433.0	493.0
1689-73-2	4-Hydroxy-benzalaniline	37.19826217731881	15378.965836107232	0.0	348.0	408.0
1689-82-3	4-Hydroxy-azobenzene	38.44373045411929	14559.245543001352	0.0	1.0	425.0
1748-15-8	Trithiacarbonic acid, cyclic trimethylene ester	32.2710754660755	11523.289400473795	13.042	321.0	348.0
1755-19-7	trans-cisoid-trans-Perhydroanthracene	23.096240956233284	4741.483223493339	-95.65	291.0	358.0
1806-34-4	1,4-Bis(5-phenyl-1,3-oxazol-2-yl)benzene	25.846517668858162	11351.744508460646	0.0	600.0	680.0
1818-95-7	Dipentyl terephthalate	22.5152296597181	6665.350633317189	-83.789	353.0	433.0
1874-22-2	3-(Nitro-2-furanyl)-2-propenal	30.797075618795365	11809.037907929265	0.0	318.0	338.0
1874-23-3	5-Nitro-2-furan-carboxylic acid, methyl ester	39.61597652496256	12546.095396196657	0.0	303.0	333.0
1897-45-6	2,4,5,6-Tetrachloro-1,3-benzenedicarbonitrile, chlorothalonil	30.358663417089296	10310.81486547083	-42.803	363.0	418.0
1912-24-9	2-Chloro-4-ethylamino-6-isopropylamino-s-triazine	36.590149454259084	13688.868377849603	0.0	323.0	403.0
1962-74-9	Dipropyl terephthalate	28.433287814029537	9449.887509540726	0.0	333.0	373.0
2050-68-2	4,4'-Dichlorobiphenyl	31.459022781329292	12634.947549765111	0.0	339.0	360.0
2051-24-3	Decachlorobiphenyl	31.757483861083177	14448.719155952545	0.0	323.0	363.0
2051-62-9	4-Chlorobiphenyl	35.22549937304523	11069.972565460777	0.0	277.0	346.0
2114-20-7	Hexyl carbamate	38.949424192242645	11608.844252189083	0.662	291.0	314.0
2136-99-4	2,2',3,3',5,5',6,6'-Octachlorobiphenyl	30.33015741363803	12159.571949561212	0.0	302.0	335.0
2158-10-3	Octylurea	42.365263125997444	15568.929106279242	-11.15	358.0	370.0
2170-44-7	1,2,4,6,7,9-Hexa-bromo-3,8-dichloro-dibenzo-p-dioxin	37.080024432793564	18240.3330691287	0.997	298.0	398.0
2170-45-8	Octabromodibenzo-p-dioxin	37.94268793788379	18739.58647674695	4.791	298.0	398.0
2216-21-9	2,2,6,6-Tetramethyl-1,4-piperidinediol	34.89567708432476	12065.545887288801	0.0	313.0	348.0
2226-96-2	4-Hydroxy-2,2,6,6-tetramethyl-1-piperidinyloxy	38.09417501115186	12187.267443059745	0.0	293.0	319.0
2303-17-5	Bis(isopropyl)-carbamothioic acid S-(2,3,3-trichloro-allyl) ester,	32.07213211404082	10661.429497581032	0.0	293.0	334.0
2319-29-1	Decanamide	42.81887238931728	15144.10215662184	0.0	353.0	370.0
2319-97-3	[2.2]-Metacyclophane	33.51412602852834	11031.685180534474	0.0	308.0	332.0
2379-90-0	1-Amino-2-methoxy-4-hydroxy-9,10-anthraquinone	37.68751545787819	15876.050208567882	0.0	453.0	524.0
2408-38-0	2,3,4,6-Tetramethyl benzoic acid	53.0292484930317	27118.94691451251	153.563	330.0	351.0
2409-55-4	4-Methyl-2-tert-butylphenol	23.71791590549075	5256.891568124034	-70.626	274.0	293.0
2424-92-2	Eicosanedioic acid	46.765503238709066	19903.545543840533	0.0	380.0	395.0
2437-66-3	2,3,5-Trimethyl-benzoic acid	31.272835750709792	9327.376167082884	-47.155	319.0	338.0
2438-04-2	2-Isopropylbenzoic acid	29.633118854286874	7748.753760932376	-61.234	300.0	320.0
2440-22-4	2-(2'-Hydroxy-5'-methylphenyl)benzotriazole	40.58306226402006	15058.90650818106	0.0	293.0	333.0
2440-42-8	Ethylmercuriiodide	30.571422279681943	9585.661742134213	0.0	286.0	303.0
2475-31-2	MDW, C.I. Vat Blue 5, Indigo 2B	29.300165049839933	15515.230519325527	0.0	519.0	634.0
2475-44-7	1,4-Di(methyl-amino) anthraquinone	41.07517075009475	18255.000536171076	0.0	385.0	413.0
2481-94-9	4-(Diethylamino)-azobenzene	41.524543256843465	15777.31996495048	0.0	1.0	371.0
2491-52-3	4-Nitrosoazo-benzene	18.40407910543188	3396.0413071252447	-186.776	363.0	394.0
2491-74-9	4-Nitro-4'-(N,N-dimethylamino)-azobenzene	36.29304689971006	16208.119820339109	0.0	412.0	428.0
2518-24-3	3-Amino-phthalamide	32.2131654509867	13021.11870088133	0.0	386.0	459.0
2529-36-4	2,3,6-Trimethyl-benzoic acid	39.55746783774958	14183.843582365069	21.573	314.0	336.0
2529-39-7	2,3,4,5-Tetramethyl benzoic acid	26.75728217654103	7343.413588916984	-92.586	337.0	360.0
2551-62-4	Sulfur hexafluoride	24.271319206740937	2524.7845544679712	-11.15	162.0	220.0
2604-45-7	2,3,5,6-Tetramethyl benzoic acid	27.455080588972876	7931.173762339737	-69.539	330.0	351.0
2643-00-7	Bis(p-methoxy-phenyl)nitrogen oxide	29.67375948117822	12458.221841292727	0.0	328.0	364.0
2691-41-0	Octahydro-1,3,5,7-tetranitro-1,3,5,7-tetrazocine	42.207190659363405	21099.27798263234	0.0	370.0	403.0
2696-92-6	Nitrosyl chloride	24.558681826346596	3217.40215044058	-12.15	202.0	215.0
2778-41-8	1,4-Bis(1-iso-cyanato-1-methyl-ethyl)benzene	27.56981840415677	8904.262340734671	0.0	373.0	429.0
2778-42-9	1,3-Bis(1-iso-cyanato-1-methyl-ethyl)benzene	25.424983415883744	7843.461388392314	0.0	298.0	427.0
2781-00-2	1,4-Phenylene bis(l-methylethylindene) bis[(1,1-dimethyl-ethyl)peroxide]	40.8777931559233	13422.919799608791	0.0	330.0	340.0
2809-69-0	2,4-Hexadiyne	28.719430063535906	6238.216493396608	-17.619	273.0	338.0
2819-41-2	1,1,6,6-Tetraphenylhexane	29.257106708600947	12553.947211363768	-10.108	511.0	579.0
2835-81-6	DL-2-Aminobutanoic acid	37.918050277388744	15877.061043423704	0.0	395.0	419.0
2872-48-2	1,4-Diamino-2-methoxy-9,10-anthraquinone	40.577743292455246	17680.148654779645	0.0	453.0	524.0
2872-52-8	4-Nitro-4'-[N-ethyl-N-(2-hydroxy-ethyl)amino]azo-benzene	46.44433866993826	20990.312748276585	0.0	419.0	433.0
2875-98-1	9NSi (Dimethylamino)-silane	36.49827630904862	7068.936235491721	0.0	228.0	264.0
2896-70-0	2,2,6,6-Tetra-methyl-4-oxo-1-piperidinyloxy	33.867987305619664	9842.574976470118	0.0	275.0	304.0
2913-24-8	[3.3]-Paracyclophane	34.25095325828643	11763.90724010658	0.0	321.0	343.0
2948-46-1	α,α,α',α'-Tetramethyl-1,4-benzenedimethanol	47.05793154551932	16447.36531925647	0.0	337.0	353.0
3011-34-5	4-Formyl-2-nitrophenol	35.03083882928351	10964.910212837647	0.0	328.0	354.0
3025-52-3	4-Nitro-4'-diethylamino azobenzene	41.91764058391941	17897.998533012906	0.0	403.0	424.0
3032-55-1	Metriol trinitrate	31.657091151028638	10599.213648368333	0.0	300.0	345.0
3058-38-6	1,3,5-Triamino-2,4,6-trinitro-benzene	39.218204950147836	20398.741796524926	0.0	402.0	451.0
3119-86-6	2-Hydroxy-2'-trifluoromethyl-4-methoxy benzophenone	-8.026834660028175	41.98303400056044	-277.154	323.0	363.0
3119-88-8	2'-Fluoro-2-hydroxy-4-methoxy-benzophenone	31.893935053694005	13155.621906503484	0.0	308.0	318.0
3126-90-7	Dibutyl isophthalate	35.8914760594919	15224.64658317477	67.872	333.0	413.0
3129-91-7	Dicyclohexyl ammonium nitrite	29.392015169199464	9484.12694987355	-11.332	272.0	339.0
3129-92-8	Cyclohexyl ammonium benzoate	37.90614591245797	12485.3117549118	0.0	289.0	298.0
3143-06-4	Dipropyl isophthalate	28.77623483778007	9603.057772511784	0.0	333.0	373.0
3153-26-2	Oxy-bis(2,4-pentandione)-vanadium	27.93035717801778	11010.961914697527	0.0	418.0	443.0
3229-00-3	1,3-Dibromo-2,2-bis(bromomethyl)-propane	34.542828944674355	13500.661980103549	63.811	384.0	435.0
3246-04-6	N-(3-Phenoxy-2-hydroxypropyl) butylamine	46.10344094692049	16112.636221702833	0.0	322.0	338.0
3268-87-9	Octachlorodibenzo-p-dioxin	36.988565752899845	17411.846834573793	-7.479	298.0	398.0
3274-20-2	2-Methoxy-anthraquinone	37.06010707173917	15001.34188085621	0.0	470.0	480.0
3299-38-5	1-Diethylamino-3-butanone	39.24756291008351	13315.849592784567	0.0	325.0	374.0
3375-23-3	2-Hydroxy-1-phenylazo-naphthalene	35.775172486444774	14035.999198714106	0.0	350.0	374.0
3385-78-2	Trimethylindium	29.116188500909708	6939.991470284054	0.0	323.0	361.0
3398-69-4	2-Propanamine, N-ethyl-2-methyl-nitroso-	21.81478327442931	4218.593779895507	-57.709	273.0	356.0
3445-42-9	2-(4-Isopropyl-phenyl)-2-propanol	40.435696818068436	12120.807929520657	0.0	302.0	316.0
3457-91-8	Tetramethylene nitrate	28.661888462061984	6910.288122584431	0.0	293.0	313.0
3475-63-6	N-Nitroso-trimethylurea	28.00910558819817	7458.5129099604765	0.0	273.0	313.0
3506-35-2	3'-Fluoro-2-hydroxy-4-methoxy-benzophenone	-1.8235322643966345	2074.9837668919563	0.0	323.0	342.0
3602-47-9	4'-Fluoro-2-hydroxy-4-methoxy-benzophenone	5.388555686326525	4493.223103936907	0.0	323.0	342.0
3637-10-3	1-Hydroxy-2,2,6,6-tetramethyl-4-piperidinone	32.36283348203131	9624.805688715112	0.0	288.0	328.0
3676-85-5	4-Amino-phthalamide	36.917346795973536	16272.368852188922	0.0	444.0	498.0
3697-27-6	5,6-Dimethylchrysene	27.145267764710525	8704.625910586994	-88.607	380.0	394.0
3788-15-6	2,2',4,4'-Tetramethoxy-diphenyl nitroxide	42.9886189623728	17738.040249187703	0.0	333.0	364.0
3837-55-6	3-Nitro-4'-(N,N-dimethylamino)-azobenzene	37.356196488847274	16045.248766371269	0.0	388.0	410.0
3854-90-8	3,5-Diethyl benzoic acid	35.70158186687269	12517.082824024934	0.0	325.0	343.0
4008-48-4	8-Hydroxy-5-nitro-chinoline	36.4323532978362	13359.506606147736	0.0	351.0	367.0
4164-28-7	N-Nitrodimethyl amine	32.11629569612444	8422.814823640547	0.0	314.0	324.0
4164-29-8	N-Propanamine, N-propyl-N-nitroso-	20.748317962758186	3914.5765623122243	-79.35	273.0	354.0
4164-37-8	1,4-Dinitro-piperazine	34.31731376066652	13365.649903175841	-0.519	325.0	360.0
4168-79-0	Triacetonamine oxime	34.50423761851577	10016.2451545241	0.0	275.0	303.0
4359-61-9	1,2-Diacetyl-hydrazine	32.97103830849476	12396.505653045208	0.0	347.0	358.0
4384-23-0	6,6-Paracyclophan	34.41213421479601	13080.985913299175	0.0	352.0	371.0
4395-65-7	1-Amino-4-(phenylamino)-9,10-anthraquinone	38.31356531881234	16669.85260386702	0.0	453.0	524.0
4418-61-5	5-Aminotetrazole	32.9289240271439	13538.843446115576	0.0	383.0	443.0
4430-29-9	Isoviolanthrene	39.08638195357393	26364.599314781826	0.0	570.0	720.0
4465-58-1	1-(2-Hydroxyethyl-amino) anthraquinone	41.36994769369984	18393.9177974165	0.0	423.0	441.0
4480-83-5	1,4-Dioxan-2,6-dione	31.97648272927784	9577.881307104986	0.0	324.0	351.0
4549-44-4	14N2O 1-Butanamine, N-ethyl-N-nitroso-	20.550963394437666	3735.5851101083326	-82.224	273.0	367.0
4654-16-4	Dipentyl isophthalate	36.4495766343318	13745.12283425654	0.0	353.0	433.0
4732-14-3	2,4,6-Trinitrophenetole	38.03640315116864	14488.325922137135	0.0	342.0	351.0
4946-83-2	Anthraquinone, 1-piperidine	4.272999260472769	2089.1469677989626	0.0	382.0	392.0
5057-96-5	Dimethyl-D-tartrate	43.13962249277135	13592.620320962451	0.0	308.0	317.0
5144-11-6	1,5-Dimethyl-1H-tetrazole	32.84188631062872	10321.084394985583	-0.85	303.0	343.0
5336-24-3	1,3-Bis-(1,1-dimethylethyl)-urea	30.494976454594546	9405.760768818587	-33.15	315.0	437.0
5343-98-6	2-Benzoyl-propionitrile	48.50142214031728	13053.354892183246	0.0	318.0	333.0
5385-36-4	[2.2]-Metaparacyclophane	32.24770422738162	10416.894960705064	0.0	310.0	328.0
5399-02-0	Heptadecanonitrile	22.19993668293442	5418.634355396307	-112.114	425.0	620.0
5409-83-6	2,8-Dichloro-dibenzofuran	32.55028693445196	11889.888578299564	-3.866	298.0	398.0
5422-44-6	1-Methyl-5-amino-1H-tetrazole	34.46458710321441	14067.21073964964	0.968	379.0	438.0
5462-29-3	MDW, C.I. Vat Violet 2, Mikethren Red Violet RH	20.872933867991026	11183.42553816278	0.0	519.0	634.0
5511-18-2	1-Adamantyl-carboxamide	34.76903490421009	12733.986339784973	0.0	335.0	354.0
5651-47-8	3-Isopropylbenzoic acid	50.04970338269741	21088.216363845597	93.089	300.0	316.0
5908-87-2	Docosanoic acid methyl ester	65.52005882114557	23638.338564676877	0.0	313.0	318.0
5960-55-4	1-(Dimethylamino)-9,10-anthraquinone	1.0139893974017875	432.8169199300908	0.0	396.0	408.0
5972-07-6	3,6-Bis(dimethyl-amine) phthalimide	31.813689963203164	12624.965843386984	0.0	400.0	458.0
5972-09-8	3-(Methylamino)-phthalimide	32.30273601110417	12618.166309607372	0.0	402.0	450.0
6050-13-1	2,2'-Biphenyl-dicarboxylic acid anhydride	28.434393054874175	10993.922785009372	0.0	433.0	490.0
6118-65-6	3-Acetamido-phthalimide	32.28224300377652	13048.749721997257	0.0	428.0	468.0
6118-66-7	4-(Dimethylamino)-1H-isoindole-1,3(2H)-dione	29.629434718138082	10934.976606628725	0.0	392.0	431.0
6143-52-8	Diisopropylamine, nitrate	15.667940265277984	4736.970156711071	0.0	289.0	298.0
6154-04-7	2-Methyl-5-amino-2H-tetrazole	34.84778331439048	10858.284404936372	-0.604	310.0	373.0
6169-94-4	1,8-Paracyclophane	34.38910836386607	12618.166309607372	0.0	354.0	376.0
6264-93-3	2-Amino-2,4,6-cycloheptatrien-1-one	24.658153502363938	8561.011375751863	0.0	273.0	323.0
6373-73-5	2,4-Dinitro-4'-aminodiphenyl-amine	40.90489458246784	18565.195589558858	0.0	437.0	460.0
6423-44-5	1,3-Butanediol, dinitrate	36.507256390911294	8588.642396867792	0.0	293.0	313.0
6492-73-5	MDW, C.I. Vat Blue 3, Indigo RN	12.97483674051215	6855.567187849428	0.0	519.0	634.0
6582-52-1	2,2'-Diamino-diphenylmethane	35.92645232705448	13459.325972514118	0.0	343.0	404.0
6626-64-8	5-Methyl-5H-indeno[2,1-6] quinoline	35.831194381757314	14629.11288247807	0.0	375.0	388.0
6935-65-5	N,N-Dimethyl-3-toluamide	16.157124468284568	3587.4045490337935	0.0	374.0	405.0
7127-18-6	Difluorocyanamide	23.24459651377489	2475.2789749685994	0.0	179.0	198.0
7147-89-9	4-Chloro-5-methyl-2-nitrophenol	34.604860587079614	10792.216330863093	0.0	328.0	354.0
7287-19-6	2-Methylthio-4,6-bis(isopropylamino)-1,3,5-triazine	32.15790340875485	12024.099355614908	0.0	323.0	403.0
7388-58-1	N-Methyl-hexadecanamide	47.05079353173104	17338.465750245166	0.0	345.0	355.0
7396-89-6	2-Hydroxy-3'-trifluoromethyl-4-methoxy benzophenone	11.17983350541771	12486.133777789999	0.0	312.0	323.0
7396-90-9	2-Hydroxy-4'-trifluoromethyl-4-methoxy benzophenone	29.13868475726826	10933.995705379108	0.0	312.0	333.0
7438-09-7	N-Methyltetra-decanamide	44.172470062084756	15687.067839645486	0.0	331.0	347.0
7475-56-1	Chlorodiphenyl acetic acid	23.773085844318885	10164.453346619754	0.0	407.0	440.0
7553-56-2	Iodide	27.3594312042099	6601.58053916672	-18.97	236.0	384.0
7575-82-8	1-Nitroadamantane	25.345774488684746	7658.128616842316	0.0	295.0	358.0
7576-65-0	C.I. Disperse Yellow 54	35.08326869185099	16676.96528921928	0.0	483.0	514.0
7606-79-3	2-(Acetylamino)-N-methyl-acetamide	31.068550401259362	11764.36775712518	0.0	348.0	363.0
7615-57-8	1,3,5-Triazine, 2,4,6-tricarbonitrile	29.760912326948045	9302.443775695945	0.0	393.0	533.0
7647-01-0	Hydrogen chloride	23.623671097634503	2168.045046010404	-5.09	112.0	155.0
7647-19-0	Phosphorus pentafluoride	29.39388026312479	3136.8116721857887	-9.15	153.0	175.0
7664-41-7	Ammonia	27.83530646537898	3725.375447805997	-0.6	185.0	195.0
7698-05-7	Hydrogen chloride-D	22.969138259100013	1941.8160606237388	-14.828	141.0	155.0
7726-95-6	Bromine	27.27596249458887	4700.266950328746	-13.05	168.0	264.0
7727-37-9	Nitrogen	21.806217657883373	741.9435738347274	-3.17	55.0	64.0
7782-41-4	Fluorine	28.00657274459588	1721.9422100937375	23.34	32.0	50.0
7782-50-5	Chlorine, diatomic	27.23962770182142	3325.3703654510714	-6.017	116.0	171.0
7783-06-4	Hydrogen sulfide	22.49595702248974	2061.253451982433	-22.038	160.0	185.0
7783-07-5	Hydrogen selenide	22.473921283149785	2135.8779322612772	-33.15	177.0	205.0
7783-66-6	Iodine pentafluoride	11.314212371444842	236.93600606908734	-224.33	260.0	283.0
7783-79-1	Selenium hexafluoride	24.20086010289532	2582.118923283523	-23.15	179.0	238.0
7783-80-4	Tellurium hexafluoride	24.793545505831986	2933.4934084744145	-13.15	184.0	234.0
7789-69-7	Pentabromo-phosphorane	27.752137091820035	5738.042051741162	-29.15	314.0	382.0
7790-99-0	Iodine chloride	19.95001171101715	2268.506833617734	-105.25	253.0	285.0
9002-81-7	Paraformaldehyde	22.48828941413007	3859.109590007091	-45.05	264.0	397.0
10024-97-2	Dinitrogen oxide (Nitrous oxide)	26.622258586687856	2703.2809508768696	-4.93	147.0	182.0
10026-03-6	Selenium tetrachloride	28.496332593875714	7066.173133380128	-48.15	386.0	482.0
10026-13-8	Pentachloro-phosphorane	28.394788591274676	6684.634783471014	-36.15	357.0	434.0
10034-85-2	Hydrogen iodide	21.45097482973625	2014.439594456771	-32.73	155.0	225.0
10035-10-6	Hydrogen bromide	22.548087548995124	2022.982185151779	-19.95	155.0	185.0
10102-03-1	Dinitrogen pentoxide	31.705215179472212	5779.4885834150555	-20.15	260.0	314.0
10102-43-9	Nitrogen oxide (Nitric oxide)	27.062651011573898	1747.0542031179305	-7.15	97.0	108.0
10482-56-1	p-Menth-1-en-8-ol	18.824001548841203	9905.350353860413	0.0	287.0	305.0
10495-38-2	3-Amino-6-(dimethylamino)-phthalimide	31.961953417341054	13087.893668578157	0.0	434.0	459.0
10544-72-6	Dinitrogen tetroxide	29.869617369188294	5052.2631334947455	-12.03	239.0	262.0
12027-06-4	Ammonium iodide	25.954508909719586	9115.934383163427	-47.15	544.0	710.0
12082-47-2	Bis(ethylene)(2,4-pentandione)-rhenium	35.68753609780542	11509.19527711958	0.0	282.0	301.0
12116-66-4	Bis(eta-cyclopentadienyl)-hafnium chloride	31.213843520627282	12067.848472381795	0.0	394.0	447.0
12124-97-9	Ammonium bromide	26.122597621508152	9088.3033620475	-46.15	537.0	699.0
12125-02-9	Ammonium chloride	26.435058418627445	8528.084408922048	-41.15	494.0	640.0
12164-94-2	Ammonium azide	28.89122593732419	6495.592547336203	-33.15	338.0	422.0
12217-79-7	C.I. Disperse Blue	24.71178070917977	11369.278693943796	0.0	483.0	534.0
12282-38-1	Bis(propylene)-2,4-pentandionato-rhodium	33.32876792854232	10249.197688382308	0.0	270.0	296.0
13007-92-6	Chromium hexacarbonyl	31.024801284492476	8233.814034037408	0.0	288.0	423.0
13029-08-8	2,2'-Dichlorobiphenyl	31.648732767141073	11486.650666474074	0.0	310.0	329.0
13061-96-6	Methylboronic acid	31.74528016009031	7707.9035987975685	0.0	293.0	362.0
13075-58-6	4-Hydroxy-2,2,6,6-tetramethyl-piperidine-1-oxide	38.18837376730625	12203.700992868444	0.0	293.0	318.0
13147-25-6	Ethanol, 2-(ethylnitrosoamino)	22.535308201729006	4776.187786014945	-87.558	273.0	376.0
13207-63-1	5-Iodo-8-quinolinol	39.36269216473322	14276.027576563085	0.0	363.0	383.0
13256-06-9	N-Nitrosodipentyl-amine	22.587254521426953	5131.541138246531	-66.655	273.0	314.0
13256-07-0	1-Pentanamine, N-methyl-N-nitroso-	22.721449180646644	4799.446198039279	-54.676	273.0	369.0
13478-20-1	Phosphoryl trifluoride	30.061169423074467	4105.509220808384	-12.15	195.0	234.0
13509-52-9	1,3,6-Trimethyl-uracil	39.06605012720279	13475.17006053901	0.0	314.0	320.0
13536-59-9	Hydrogen bromide-D	22.164292665694873	1889.6855341183534	-25.85	156.0	185.0
13550-49-7	Ammonia-d3	27.369401397662568	3528.020879485477	-9.15	188.0	201.0
13681-87-3	Bis(diethyldithio-carbamate)copper	39.95652886021638	17934.835289330622	0.0	420.0	465.0
13682-74-1	Dicarbonyldinitrosyl-iron	27.266982412726193	5680.477424416311	0.0	272.0	291.0
13709-36-9	Xenon difluoride	27.963445325804102	6180.0462861923	-11.47	252.0	398.0
13709-61-0	Xenon tetrafluoride	30.022946510530765	7126.639017922152	-3.59	316.0	390.0
13767-16-3	[<15>N]-Ammonia	27.878779271934707	3724.20112940857	-1.15	185.0	195.0
13939-06-5	Molybdenum hexacarbonyl	30.8979288458685	8307.565834566007	0.0	316.0	423.0
13980-04-6	Hexahydro-1,3,5-trinitroso-1,3,5-triazine	37.575886132569835	13538.739829786391	0.0	325.0	360.0
14023-80-4	Dicarbonyl(2,4-pentandione)iridium	33.356859466676845	11221.90173506671	0.0	286.0	325.0
14040-11-0	Tungsten hexacarbonyl	31.45998986706835	8948.74367956113	0.0	333.0	433.0
14104-45-1	Hydrogen iodide-D	21.750495098632918	2053.1230240190707	-34.18	179.0	220.0
14156-10-6	Peroxydecanoic acid	46.710701713495816	14083.001868217394	0.0	293.0	303.0
14239-51-1	Bis(diethylthio-carbamate)mercury	11.491971940623984	5728.831711369186	0.0	378.0	403.0
14239-68-0	Bis(diethyldithio-carbamate)cadmium	34.11947564947647	16025.992247238559	0.0	433.0	469.0
14267-17-5	Bis(diethyldithio-carbamate)nickel	39.380882586967864	18282.525638372725	0.0	440.0	478.0
14285-68-8	Decacarbonyl-dirhenium	29.141286678423345	9336.061518053659	0.0	363.0	454.0
14309-25-2	Triphenylazido-methane	40.09951939449131	14506.28608586249	0.0	333.0	363.0
14324-55-1	Bis(diethyldithio-carbamate)zinc	40.04172450865716	17216.42874031648	0.0	401.0	444.0
14354-08-6	Bis(diisopropyldithio-carbamate)copper	33.16620542097694	15581.593324290709	0.0	440.0	465.0
14524-92-6	Pentacarbonyl-methylrhenium	30.073142865558037	7842.60482673772	0.0	315.0	380.0
14532-24-2	Hexylsulfonyl chloride	26.256377815411106	7297.122418207431	0.0	273.0	303.0
14580-70-2	1,5-Dipiperidyl-9,10-anthraquinone	44.33627596560035	20845.302846875096	0.0	408.0	458.0
14874-82-9	Dicarbonyl-(2,4-pentandione)-rhodium	33.71030627845143	10462.601274800996	0.0	276.0	301.0
14952-05-7	trans-Nonenoic acid amide	38.81679529088619	13460.205560019644	0.0	383.0	394.0
15131-43-8	2-Hydroxy-4-butoxy benzophenone	22.26194529948875	2908.7544342352867	-203.586	393.0	443.0
15226-74-1	Octacarbonyl-dicobalt	45.41895147632616	12481.392755083527	0.0	288.0	315.0
15321-51-4	Nonacarbonyldiiron	47.951334561601	16279.276607467904	0.0	296.0	314.0
15694-55-0	Bis(diisopropyldithio-carbamate)nickel	35.06353553760403	17250.967516711393	0.0	442.0	477.0
